text	labels
Scanning with PFAST occurred a mean ( s.d. ) 35 ( 13 ) min earlier than ultrasound in the emergency department .	2
Abdominal bleeding was detected in 14 per cent of patients .	2
Using PFAST led to a change in either prehospital therapy or management in 30 per cent of patients , and a change to admitting hospital in 22 per cent .	2
In this study , PFAST was a useful and reliable diagnostic tool when used as part of surgical triage at the trauma scene .	2
Areas of current research in the nature and remediation of the long-term sequelae of traumatic brain injury ( TBI ) are reviewed .	0
Studies identifying features that predict outcome still greatly outnumber those of efficacy of rehabilitation .	0
A growing interest is in acute biochemical change that may exacerbate poor outcome .	0
Forty patients with adhesive capsulitis were randomised into two treatment groups .	4
The first group ( CYR ) received the Cyriax approach of deep friction massage and mobilisation exercises three times weekly .	3
The second group ( PT ) had daily physical therapy including hot pack and short wave diathermy application .	3
Both groups concluded their treatments with stretching exercises and were also instructed to a daily home exercise program .	3
The primary end point of the study was to reach 80 % of the normal passive range of motion ( ROM ) of the shoulder in all planes within a period of two weeks .	1
Secondary end points were the overall ROM and pain response ( spontaneous pain , night pain and pain with motion ) to each treatment .	1
19 patients in the CYR group ( 95 % ) and 13 patients in the PT group ( 65 % ) reached sufficient ROM at the end of the second week ( p < 0.05 ) .	2
The improvement in shoulder flexion , inner and outer rotation values and the decrease in pain with motion were significantly better in the CYR group after the first week of treatment .	2
The Cyriax method of rehabilitation provides a faster and better response than the conventional physical therapy methods in the early phase of treatment in adhesive capsulitis .	2
The method is non-invasive , effective and requires fewer hospital visits for a sufficient early response .	2
It has been suggested that the characteristics of alexithymia result from deficits in frontal lobe functioning , and the prefrontal cortex is particularly dependent on the catechol O-methyltransferase ( COMT ) pathway .	0
We investigated the relationship between COMT Val108/158Met , serotonin transporter coding sequence ( 5-HT transporter gene-linked polymorphic region ; 5-HTTLPR ) polymorphisms , and alexithymia.The study sample comprised 109 students at the Korea University .	4
All participants were tested using the 20-item Toronto Alexithymia Scale ( TAS-20 ) .	1
They were genotyped for COMT Val108/158Met and 5-HTTLPR polymorphisms .	1
Genotyping was analyzed using polymerase chain reaction .	1
Subjects with Val/Val genotype had significantly higher TAS-20 scores than those with Met/Met or Met/Val genotypes .	2
However , there was no significant relationship between the 5-HTTLPR genotype and TAS-20 scores .	2
This indicates a possible association between the COMT Val108/158Met gene polymorphism and alexithymia .	2
Traumatic brain injury ( TBI ) produces a tissue-specific decrease in protein levels of microtubule-associated protein 2 ( MAP2 ) , an important cross-linking component of the neuronal cytoskeleton .	0
Because moderate brain hypothermia ( 30 degrees C ) reduces certain neurobehavioral deficits produced by TBI , we examined the efficacy of moderate hypothermia ( 30 degrees C ) in reversing the TBI-induced loss of MAP2 protein .	0
Naive , sham-injured , and moderate ( 2.1 atm ) fluid percussion-injured rats were assessed for MAP2 protein content 3 h post injury using quantitative immunoreactivity measurements .	4
Parallel groups of sham-injured and fluid percussion-injured animals were maintained in moderate hypothermia ( 30 degrees C ) , as measured by temporalis muscle temperature , for MAP2 quantitation 3 h post injury .	1
No difference in MAP2 levels was observed between naive and sham-injured normothermic animals .	2
Hypothermia alone had no effect on soluble MAP2 levels in sham-injured animals compared with normothermic sham-injured controls ( 88.0 + / - 7.3 % ; p > 0.10 ) .	2
Fluid percussion injury dramatically reduced MAP2 levels in the normothermic group ( 44.3 + / - 5.9 % ; p < 0.0005 ) compared with normothermic sham-injured controls .	2
No significant reduction of MAP2 was seen in the hypothermic injured group ( 95.2 + / - 4.6 % ; compared with hypothermic sham-injured controls , p > 0.20 ) .	2
Although it is premature to infer any causal link , the data suggest that the attenuation of injury-induced MAP2 loss by hypothermia may contribute to its overall neuroprotective action .	2
A substantial proportion of the population with congestive heart failure ( CHF ) has concomitant airway disease .	0
Little information exists on the tolerability of carvedilol in patients with chronic obstructive pulmonary disease ( COPD ) .	0
In this study , we assessed the tolerability and efficacy of carvedilol in patients with CHF and concomitant COPD or asthma .	0
